files: 988
trials: 100
path_a path_b min max mean variance std_dev rel_std_dev
/home/falkor/source/idhash/non-duplicates/966_a.jpg /home/falkor/source/idhash/non-duplicates/966_b.jpg 12 41 30.18 25.83 5.08 16.84
/home/falkor/source/idhash/non-duplicates/967_a.jpg /home/falkor/source/idhash/non-duplicates/967_b.jpg 28 59 44.49 43.25 6.58 14.78
/home/falkor/source/idhash/non-duplicates/968_a.jpg /home/falkor/source/idhash/non-duplicates/968_b.jpg 21 52 37.13 42.49 6.52 17.56
/home/falkor/source/idhash/non-duplicates/969_a.jpg /home/falkor/source/idhash/non-duplicates/969_b.jpg 12 42 29.16 48.93 7.00 23.99
/home/falkor/source/idhash/non-duplicates/970_a.jpg /home/falkor/source/idhash/non-duplicates/970_b.jpg 18 53 36.32 32.28 5.68 15.64
/home/falkor/source/idhash/non-duplicates/971_a.jpg /home/falkor/source/idhash/non-duplicates/971_b.jpg 18 48 35.85 43.59 6.60 18.42
/home/falkor/source/idhash/non-duplicates/972_a.jpg /home/falkor/source/idhash/non-duplicates/972_b.jpg 16 47 33.78 45.59 6.75 19.99
/home/falkor/source/idhash/non-duplicates/973_a.jpg /home/falkor/source/idhash/non-duplicates/973_b.jpg 20 48 35.11 37.10 6.09 17.35
/home/falkor/source/idhash/non-duplicates/974_a.jpg /home/falkor/source/idhash/non-duplicates/974_b.jpg 18 47 31.88 40.73 6.38 20.02
/home/falkor/source/idhash/non-duplicates/975_a.jpg /home/falkor/source/idhash/non-duplicates/975_b.jpg 17 50 36.31 35.29 5.94 16.36
/home/falkor/source/idhash/non-duplicates/976_a.jpg /home/falkor/source/idhash/non-duplicates/976_b.jpg 25 51 37.96 33.32 5.77 15.21
/home/falkor/source/idhash/non-duplicates/977_a.jpg /home/falkor/source/idhash/non-duplicates/977_b.jpg 19 51 36.67 37.26 6.10 16.65
/home/falkor/source/idhash/non-duplicates/978_a.jpg /home/falkor/source/idhash/non-duplicates/978_b.jpg 14 48 32.86 39.54 6.29 19.14
/home/falkor/source/idhash/non-duplicates/979_a.jpg /home/falkor/source/idhash/non-duplicates/979_b.jpg 21 65 38.12 44.81 6.69 17.56
/home/falkor/source/idhash/non-duplicates/980_a.jpg /home/falkor/source/idhash/non-duplicates/980_b.jpg 14 47 33.49 42.93 6.55 19.56
/home/falkor/source/idhash/non-duplicates/981_a.jpg /home/falkor/source/idhash/non-duplicates/981_b.jpg 18 48 35.98 37.44 6.12 17.01
/home/falkor/source/idhash/non-duplicates/982_a.jpg /home/falkor/source/idhash/non-duplicates/982_b.jpg 19 52 37.86 33.46 5.78 15.28
/home/falkor/source/idhash/non-duplicates/983_a.jpg /home/falkor/source/idhash/non-duplicates/983_b.jpg 10 47 28.83 34.74 5.89 20.44
/home/falkor/source/idhash/non-duplicates/984_a.jpg /home/falkor/source/idhash/non-duplicates/984_b.jpg 14 50 37.44 40.21 6.34 16.94
/home/falkor/source/idhash/non-duplicates/985_a.jpg /home/falkor/source/idhash/non-duplicates/985_b.jpg 17 49 33.97 41.33 6.43 18.92
/home/falkor/source/idhash/non-duplicates/986_a.jpg /home/falkor/source/idhash/non-duplicates/986_b.jpg 22 52 39.89 37.54 6.13 15.36
/home/falkor/source/idhash/non-duplicates/987_a.jpg /home/falkor/source/idhash/non-duplicates/987_b.jpg 22 52 37.35 40.13 6.33 16.96
/home/falkor/source/idhash/non-duplicates/988_a.jpg /home/falkor/source/idhash/non-duplicates/988_b.jpg 17 42 31.54 28.05 5.30 16.79
