files: 988
trials: 100
path_a path_b min max mean variance std_dev rel_std_dev
/home/falkor/source/idhash/duplicates/391_a.jpg /home/falkor/source/idhash/duplicates/391_b.jpg 7 33 21.31 30.31 5.51 25.84
/home/falkor/source/idhash/duplicates/392_a.jpg /home/falkor/source/idhash/duplicates/392_b.jpg 3 34 20.51 48.99 7.00 34.13
/home/falkor/source/idhash/duplicates/393_a.jpg /home/falkor/source/idhash/duplicates/393_b.jpg 5 37 23.61 44.76 6.69 28.34
/home/falkor/source/idhash/duplicates/394_a.jpg /home/falkor/source/idhash/duplicates/394_b.jpg 0 37 22.80 38.22 6.18 27.12
/home/falkor/source/idhash/duplicates/395_a.jpg /home/falkor/source/idhash/duplicates/395_b.jpg 7 37 22.92 39.37 6.27 27.38
/home/falkor/source/idhash/duplicates/396_a.jpg /home/falkor/source/idhash/duplicates/396_b.jpg 2 35 22.29 40.67 6.38 28.61
/home/falkor/source/idhash/duplicates/397_a.jpg /home/falkor/source/idhash/duplicates/397_b.jpg 5 35 22.23 35.14 5.93 26.67
/home/falkor/source/idhash/duplicates/398_a.jpg /home/falkor/source/idhash/duplicates/398_b.jpg 6 37 22.78 41.53 6.44 28.29
/home/falkor/source/idhash/duplicates/399_a.jpg /home/falkor/source/idhash/duplicates/399_b.jpg 9 43 25.65 52.87 7.27 28.35
/home/falkor/source/idhash/duplicates/400_a.jpg /home/falkor/source/idhash/duplicates/400_b.jpg 6 39 22.22 35.73 5.98 26.90
/home/falkor/source/idhash/duplicates/401_a.jpg /home/falkor/source/idhash/duplicates/401_b.jpg 5 34 22.06 35.80 5.98 27.12
/home/falkor/source/idhash/duplicates/402_a.jpg /home/falkor/source/idhash/duplicates/402_b.jpg 9 42 23.09 36.98 6.08 26.34
/home/falkor/source/idhash/duplicates/403_a.jpg /home/falkor/source/idhash/duplicates/403_b.jpg 7 42 24.11 53.52 7.32 30.34
/home/falkor/source/idhash/duplicates/404_a.jpg /home/falkor/source/idhash/duplicates/404_b.jpg 6 41 21.51 44.17 6.65 30.90
/home/falkor/source/idhash/duplicates/405_a.jpg /home/falkor/source/idhash/duplicates/405_b.jpg 3 34 19.82 43.37 6.59 33.23
/home/falkor/source/idhash/duplicates/406_a.jpg /home/falkor/source/idhash/duplicates/406_b.jpg 2 35 21.19 38.11 6.17 29.13
/home/falkor/source/idhash/duplicates/407_a.jpg /home/falkor/source/idhash/duplicates/407_b.jpg 11 41 25.58 45.64 6.76 26.41
/home/falkor/source/idhash/duplicates/408_a.jpg /home/falkor/source/idhash/duplicates/408_b.jpg 1 38 22.57 53.41 7.31 32.38
/home/falkor/source/idhash/duplicates/409_a.jpg /home/falkor/source/idhash/duplicates/409_b.jpg 1 36 22.67 49.72 7.05 31.10
/home/falkor/source/idhash/duplicates/410_a.jpg /home/falkor/source/idhash/duplicates/410_b.jpg 2 37 23.07 35.41 5.95 25.79
/home/falkor/source/idhash/duplicates/411_a.jpg /home/falkor/source/idhash/duplicates/411_b.jpg 5 41 27.38 58.62 7.66 27.96
/home/falkor/source/idhash/duplicates/412_a.jpg /home/falkor/source/idhash/duplicates/412_b.jpg 5 37 23.29 47.25 6.87 29.51
/home/falkor/source/idhash/duplicates/413_a.jpg /home/falkor/source/idhash/duplicates/413_b.jpg 4 37 22.75 53.51 7.31 32.15
/home/falkor/source/idhash/duplicates/414_a.jpg /home/falkor/source/idhash/duplicates/414_b.jpg 1 41 25.21 54.85 7.41 29.38
/home/falkor/source/idhash/duplicates/415_a.jpg /home/falkor/source/idhash/duplicates/415_b.jpg 1 33 21.74 37.21 6.10 28.06
/home/falkor/source/idhash/duplicates/416_a.jpg /home/falkor/source/idhash/duplicates/416_b.jpg 5 37 22.90 46.97 6.85 29.93
/home/falkor/source/idhash/duplicates/417_a.jpg /home/falkor/source/idhash/duplicates/417_b.jpg 10 36 23.47 34.57 5.88 25.05
/home/falkor/source/idhash/duplicates/418_a.jpg /home/falkor/source/idhash/duplicates/418_b.jpg 4 38 24.20 47.28 6.88 28.41
/home/falkor/source/idhash/duplicates/419_a.jpg /home/falkor/source/idhash/duplicates/419_b.jpg 2 41 26.89 55.22 7.43 27.63
/home/falkor/source/idhash/duplicates/420_a.jpg /home/falkor/source/idhash/duplicates/420_b.jpg 5 37 22.61 39.92 6.32 27.94
/home/falkor/source/idhash/duplicates/421_a.jpg /home/falkor/source/idhash/duplicates/421_b.jpg 5 41 23.09 60.42 7.77 33.66
/home/falkor/source/idhash/duplicates/422_a.jpg /home/falkor/source/idhash/duplicates/422_b.jpg 4 33 21.79 28.59 5.35 24.54
/home/falkor/source/idhash/duplicates/423_a.jpg /home/falkor/source/idhash/duplicates/423_b.jpg 2 39 25.10 43.07 6.56 26.15
/home/falkor/source/idhash/duplicates/424_a.jpg /home/falkor/source/idhash/duplicates/424_b.jpg 3 36 23.15 43.53 6.60 28.50
/home/falkor/source/idhash/duplicates/425_a.jpg /home/falkor/source/idhash/duplicates/425_b.jpg 3 39 24.63 41.35 6.43 26.11
/home/falkor/source/idhash/duplicates/426_a.jpg /home/falkor/source/idhash/duplicates/426_b.jpg 7 40 23.02 40.72 6.38 27.72
/home/falkor/source/idhash/duplicates/427_a.jpg /home/falkor/source/idhash/duplicates/427_b.jpg 1 37 23.49 57.09 7.56 32.17
/home/falkor/source/idhash/duplicates/428_a.jpg /home/falkor/source/idhash/duplicates/428_b.jpg 4 34 21.33 41.30 6.43 30.13
/home/falkor/source/idhash/duplicates/429_a.jpg /home/falkor/source/idhash/duplicates/429_b.jpg 2 43 26.01 62.71 7.92 30.45
/home/falkor/source/idhash/duplicates/430_a.jpg /home/falkor/source/idhash/duplicates/430_b.jpg 7 39 23.93 49.41 7.03 29.37
/home/falkor/source/idhash/duplicates/431_a.jpg /home/falkor/source/idhash/duplicates/431_b.jpg 7 38 24.79 46.65 6.83 27.55
/home/falkor/source/idhash/duplicates/432_a.jpg /home/falkor/source/idhash/duplicates/432_b.jpg 5 39 23.68 44.14 6.64 28.06
/home/falkor/source/idhash/duplicates/433_a.jpg /home/falkor/source/idhash/duplicates/433_b.jpg 3 36 22.57 41.83 6.47 28.65
/home/falkor/source/idhash/duplicates/434_a.jpg /home/falkor/source/idhash/duplicates/434_b.jpg 9 43 25.90 59.05 7.68 29.67
/home/falkor/source/idhash/duplicates/435_a.jpg /home/falkor/source/idhash/duplicates/435_b.jpg 5 40 24.53 43.41 6.59 26.86
/home/falkor/source/idhash/duplicates/436_a.jpg /home/falkor/source/idhash/duplicates/436_b.jpg 2 35 22.08 36.51 6.04 27.37
/home/falkor/source/idhash/duplicates/437_a.jpg /home/falkor/source/idhash/duplicates/437_b.jpg 4 38 23.03 42.79 6.54 28.40
/home/falkor/source/idhash/duplicates/438_a.jpg /home/falkor/source/idhash/duplicates/438_b.jpg 5 35 20.71 29.91 5.47 26.41
/home/falkor/source/idhash/duplicates/439_a.jpg /home/falkor/source/idhash/duplicates/439_b.jpg 7 37 25.11 44.82 6.69 26.66
/home/falkor/source/idhash/duplicates/440_a.jpg /home/falkor/source/idhash/duplicates/440_b.jpg 4 30 20.18 37.29 6.11 30.26
/home/falkor/source/idhash/duplicates/441_a.jpg /home/falkor/source/idhash/duplicates/441_b.jpg 1 35 22.38 48.22 6.94 31.03
/home/falkor/source/idhash/duplicates/442_a.jpg /home/falkor/source/idhash/duplicates/442_b.jpg 2 33 20.17 47.60 6.90 34.21
/home/falkor/source/idhash/duplicates/443_a.jpg /home/falkor/source/idhash/duplicates/443_b.jpg 5 42 23.88 55.29 7.44 31.14
/home/falkor/source/idhash/duplicates/444_a.jpg /home/falkor/source/idhash/duplicates/444_b.jpg 6 40 22.05 44.23 6.65 30.16
/home/falkor/source/idhash/duplicates/445_a.jpg /home/falkor/source/idhash/duplicates/445_b.jpg 9 35 23.36 33.05 5.75 24.61
/home/falkor/source/idhash/duplicates/446_a.jpg /home/falkor/source/idhash/duplicates/446_b.jpg 2 38 22.29 44.63 6.68 29.97
/home/falkor/source/idhash/duplicates/447_a.jpg /home/falkor/source/idhash/duplicates/447_b.jpg 5 39 23.33 39.60 6.29 26.97
/home/falkor/source/idhash/duplicates/448_a.jpg /home/falkor/source/idhash/duplicates/448_b.jpg 1 40 24.57 54.97 7.41 30.17
/home/falkor/source/idhash/duplicates/449_a.jpg /home/falkor/source/idhash/duplicates/449_b.jpg 0 34 21.91 45.76 6.76 30.88
/home/falkor/source/idhash/duplicates/450_a.jpg /home/falkor/source/idhash/duplicates/450_b.jpg 0 38 24.35 52.25 7.23 29.68
/home/falkor/source/idhash/duplicates/451_a.jpg /home/falkor/source/idhash/duplicates/451_b.jpg 2 38 23.44 44.29 6.65 28.39
/home/falkor/source/idhash/duplicates/452_a.jpg /home/falkor/source/idhash/duplicates/452_b.jpg 1 38 22.36 39.97 6.32 28.27
/home/falkor/source/idhash/duplicates/453_a.jpg /home/falkor/source/idhash/duplicates/453_b.jpg 6 39 23.35 44.57 6.68 28.59
/home/falkor/source/idhash/duplicates/454_a.jpg /home/falkor/source/idhash/duplicates/454_b.jpg 3 36 23.72 37.60 6.13 25.85
/home/falkor/source/idhash/duplicates/455_a.jpg /home/falkor/source/idhash/duplicates/455_b.jpg 3 41 20.70 50.21 7.09 34.23
/home/falkor/source/idhash/duplicates/456_a.jpg /home/falkor/source/idhash/duplicates/456_b.jpg 4 40 26.00 54.10 7.36 28.29
/home/falkor/source/idhash/duplicates/457_a.jpg /home/falkor/source/idhash/duplicates/457_b.jpg 4 44 22.16 50.07 7.08 31.93
/home/falkor/source/idhash/duplicates/458_a.jpg /home/falkor/source/idhash/duplicates/458_b.jpg 6 39 24.08 43.79 6.62 27.48
/home/falkor/source/idhash/duplicates/459_a.jpg /home/falkor/source/idhash/duplicates/459_b.jpg 8 36 21.39 34.24 5.85 27.36
/home/falkor/source/idhash/duplicates/460_a.jpg /home/falkor/source/idhash/duplicates/460_b.jpg 0 38 21.85 60.09 7.75 35.48
/home/falkor/source/idhash/duplicates/461_a.jpg /home/falkor/source/idhash/duplicates/461_b.jpg 10 39 24.93 35.19 5.93 23.79
/home/falkor/source/idhash/duplicates/462_a.jpg /home/falkor/source/idhash/duplicates/462_b.jpg 4 39 21.29 45.09 6.71 31.54
/home/falkor/source/idhash/duplicates/463_a.jpg /home/falkor/source/idhash/duplicates/463_b.jpg 2 40 22.23 45.30 6.73 30.28
/home/falkor/source/idhash/duplicates/464_a.jpg /home/falkor/source/idhash/duplicates/464_b.jpg 8 37 22.63 46.15 6.79 30.02
/home/falkor/source/idhash/duplicates/465_a.jpg /home/falkor/source/idhash/duplicates/465_b.jpg 5 33 22.38 42.64 6.53 29.18
/home/falkor/source/idhash/duplicates/466_a.jpg /home/falkor/source/idhash/duplicates/466_b.jpg 3 37 22.72 49.28 7.02 30.90
/home/falkor/source/idhash/duplicates/467_a.jpg /home/falkor/source/idhash/duplicates/467_b.jpg 6 35 21.58 36.06 6.01 27.83
/home/falkor/source/idhash/duplicates/468_a.jpg /home/falkor/source/idhash/duplicates/468_b.jpg 4 37 22.13 39.69 6.30 28.47
/home/falkor/source/idhash/duplicates/469_a.jpg /home/falkor/source/idhash/duplicates/469_b.jpg 0 42 23.85 50.89 7.13 29.91
/home/falkor/source/idhash/duplicates/470_a.jpg /home/falkor/source/idhash/duplicates/470_b.jpg 1 42 24.81 67.57 8.22 33.13
/home/falkor/source/idhash/duplicates/471_a.jpg /home/falkor/source/idhash/duplicates/471_b.jpg 2 39 20.77 41.82 6.47 31.13
/home/falkor/source/idhash/duplicates/472_a.jpg /home/falkor/source/idhash/duplicates/472_b.jpg 0 34 22.16 49.57 7.04 31.77
/home/falkor/source/idhash/duplicates/473_a.jpg /home/falkor/source/idhash/duplicates/473_b.jpg 3 37 22.65 45.01 6.71 29.62
/home/falkor/source/idhash/duplicates/474_a.jpg /home/falkor/source/idhash/duplicates/474_b.jpg 1 43 23.03 49.49 7.03 30.55
/home/falkor/source/idhash/duplicates/475_a.jpg /home/falkor/source/idhash/duplicates/475_b.jpg 2 35 20.96 40.64 6.37 30.41
/home/falkor/source/idhash/duplicates/476_a.jpg /home/falkor/source/idhash/duplicates/476_b.jpg 7 40 23.37 43.93 6.63 28.36
/home/falkor/source/idhash/duplicates/477_a.jpg /home/falkor/source/idhash/duplicates/477_b.jpg 5 38 24.72 40.94 6.40 25.88
/home/falkor/source/idhash/duplicates/478_a.jpg /home/falkor/source/idhash/duplicates/478_b.jpg 6 35 22.40 39.12 6.25 27.92
/home/falkor/source/idhash/duplicates/479_a.jpg /home/falkor/source/idhash/duplicates/479_b.jpg 4 38 23.48 38.55 6.21 26.44
/home/falkor/source/idhash/duplicates/480_a.jpg /home/falkor/source/idhash/duplicates/480_b.jpg 9 45 25.93 53.21 7.29 28.13
/home/falkor/source/idhash/duplicates/481_a.jpg /home/falkor/source/idhash/duplicates/481_b.jpg 7 38 23.48 45.09 6.71 28.60
/home/falkor/source/idhash/duplicates/482_a.jpg /home/falkor/source/idhash/duplicates/482_b.jpg 0 34 21.35 48.07 6.93 32.47
/home/falkor/source/idhash/duplicates/483_a.jpg /home/falkor/source/idhash/duplicates/483_b.jpg 5 34 22.15 41.87 6.47 29.21
/home/falkor/source/idhash/duplicates/484_a.jpg /home/falkor/source/idhash/duplicates/484_b.jpg 5 43 23.75 38.57 6.21 26.15
/home/falkor/source/idhash/duplicates/485_a.jpg /home/falkor/source/idhash/duplicates/485_b.jpg 6 39 23.34 37.86 6.15 26.36
/home/falkor/source/idhash/duplicates/486_a.jpg /home/falkor/source/idhash/duplicates/486_b.jpg 2 39 23.60 56.22 7.50 31.77
/home/falkor/source/idhash/duplicates/487_a.jpg /home/falkor/source/idhash/duplicates/487_b.jpg 7 37 22.45 44.13 6.64 29.59
/home/falkor/source/idhash/duplicates/488_a.jpg /home/falkor/source/idhash/duplicates/488_b.jpg 4 37 22.19 41.81 6.47 29.14
/home/falkor/source/idhash/duplicates/489_a.jpg /home/falkor/source/idhash/duplicates/489_b.jpg 7 40 24.60 45.68 6.76 27.47
/home/falkor/source/idhash/duplicates/490_a.jpg /home/falkor/source/idhash/duplicates/490_b.jpg 3 39 22.40 37.60 6.13 27.37
/home/falkor/source/idhash/duplicates/491_a.jpg /home/falkor/source/idhash/duplicates/491_b.jpg 1 35 20.62 54.70 7.40 35.87
/home/falkor/source/idhash/duplicates/492_a.jpg /home/falkor/source/idhash/duplicates/492_b.jpg 5 34 19.72 34.50 5.87 29.79
/home/falkor/source/idhash/duplicates/493_a.jpg /home/falkor/source/idhash/duplicates/493_b.jpg 2 34 20.74 46.27 6.80 32.80
/home/falkor/source/idhash/duplicates/494_a.jpg /home/falkor/source/idhash/duplicates/494_b.jpg 3 36 22.42 37.96 6.16 27.48
/home/falkor/source/idhash/duplicates/495_a.jpg /home/falkor/source/idhash/duplicates/495_b.jpg 3 39 23.12 42.27 6.50 28.12
/home/falkor/source/idhash/duplicates/496_a.jpg /home/falkor/source/idhash/duplicates/496_b.jpg 4 37 21.27 28.90 5.38 25.27
/home/falkor/source/idhash/duplicates/497_a.jpg /home/falkor/source/idhash/duplicates/497_b.jpg 5 42 25.09 56.68 7.53 30.01
/home/falkor/source/idhash/duplicates/498_a.jpg /home/falkor/source/idhash/duplicates/498_b.jpg 4 42 24.85 58.41 7.64 30.75
/home/falkor/source/idhash/duplicates/499_a.jpg /home/falkor/source/idhash/duplicates/499_b.jpg 7 36 23.32 38.60 6.21 26.64
/home/falkor/source/idhash/duplicates/500_a.jpg /home/falkor/source/idhash/duplicates/500_b.jpg 5 41 24.65 49.71 7.05 28.60
/home/falkor/source/idhash/duplicates/501_a.jpg /home/falkor/source/idhash/duplicates/501_b.jpg 0 36 23.49 49.97 7.07 30.09
/home/falkor/source/idhash/duplicates/502_a.jpg /home/falkor/source/idhash/duplicates/502_b.jpg 0 40 24.56 50.15 7.08 28.83
/home/falkor/source/idhash/duplicates/503_a.jpg /home/falkor/source/idhash/duplicates/503_b.jpg 0 41 24.23 45.76 6.76 27.92
/home/falkor/source/idhash/duplicates/504_a.jpg /home/falkor/source/idhash/duplicates/504_b.jpg 0 39 24.05 54.87 7.41 30.80
/home/falkor/source/idhash/duplicates/505_a.jpg /home/falkor/source/idhash/duplicates/505_b.jpg 5 35 21.53 42.23 6.50 30.18
/home/falkor/source/idhash/duplicates/506_a.jpg /home/falkor/source/idhash/duplicates/506_b.jpg 4 37 23.66 40.84 6.39 27.01
/home/falkor/source/idhash/duplicates/507_a.jpg /home/falkor/source/idhash/duplicates/507_b.jpg 0 40 24.90 45.89 6.77 27.21
/home/falkor/source/idhash/duplicates/508_a.jpg /home/falkor/source/idhash/duplicates/508_b.jpg 0 41 25.05 50.77 7.13 28.44
/home/falkor/source/idhash/duplicates/509_a.jpg /home/falkor/source/idhash/duplicates/509_b.jpg 4 36 21.87 39.49 6.28 28.74
/home/falkor/source/idhash/duplicates/510_a.jpg /home/falkor/source/idhash/duplicates/510_b.jpg 6 39 24.35 45.59 6.75 27.73
/home/falkor/source/idhash/duplicates/511_a.jpg /home/falkor/source/idhash/duplicates/511_b.jpg 2 39 22.47 48.01 6.93 30.84
/home/falkor/source/idhash/duplicates/512_a.jpg /home/falkor/source/idhash/duplicates/512_b.jpg 10 34 22.60 31.18 5.58 24.71
/home/falkor/source/idhash/duplicates/513_a.jpg /home/falkor/source/idhash/duplicates/513_b.jpg 2 34 21.30 42.99 6.56 30.78
/home/falkor/source/idhash/duplicates/514_a.jpg /home/falkor/source/idhash/duplicates/514_b.jpg 8 42 23.68 42.74 6.54 27.61
/home/falkor/source/idhash/duplicates/515_a.jpg /home/falkor/source/idhash/duplicates/515_b.jpg 0 34 21.73 43.66 6.61 30.41
/home/falkor/source/idhash/duplicates/516_a.jpg /home/falkor/source/idhash/duplicates/516_b.jpg 4 37 24.22 42.91 6.55 27.05
/home/falkor/source/idhash/duplicates/517_a.jpg /home/falkor/source/idhash/duplicates/517_b.jpg 6 37 22.55 36.67 6.06 26.85
/home/falkor/source/idhash/duplicates/518_a.jpg /home/falkor/source/idhash/duplicates/518_b.jpg 0 39 22.01 55.49 7.45 33.84
/home/falkor/source/idhash/duplicates/519_a.jpg /home/falkor/source/idhash/duplicates/519_b.jpg 9 36 22.08 40.41 6.36 28.79
/home/falkor/source/idhash/duplicates/520_a.jpg /home/falkor/source/idhash/duplicates/520_b.jpg 4 40 22.47 45.53 6.75 30.03
/home/falkor/source/idhash/duplicates/521_a.jpg /home/falkor/source/idhash/duplicates/521_b.jpg 2 36 22.23 52.54 7.25 32.61
/home/falkor/source/idhash/duplicates/522_a.jpg /home/falkor/source/idhash/duplicates/522_b.jpg 1 35 21.02 42.36 6.51 30.96
/home/falkor/source/idhash/duplicates/523_a.jpg /home/falkor/source/idhash/duplicates/523_b.jpg 1 38 22.61 48.30 6.95 30.74
/home/falkor/source/idhash/duplicates/524_a.jpg /home/falkor/source/idhash/duplicates/524_b.jpg 2 40 22.91 42.54 6.52 28.47
/home/falkor/source/idhash/duplicates/525_a.jpg /home/falkor/source/idhash/duplicates/525_b.jpg 2 41 24.19 45.41 6.74 27.86
/home/falkor/source/idhash/duplicates/526_a.jpg /home/falkor/source/idhash/duplicates/526_b.jpg 5 35 21.96 30.10 5.49 24.98
/home/falkor/source/idhash/duplicates/527_a.jpg /home/falkor/source/idhash/duplicates/527_b.jpg 6 37 23.88 40.37 6.35 26.61
/home/falkor/source/idhash/duplicates/528_a.jpg /home/falkor/source/idhash/duplicates/528_b.jpg 2 34 22.36 43.59 6.60 29.53
/home/falkor/source/idhash/duplicates/529_a.jpg /home/falkor/source/idhash/duplicates/529_b.jpg 9 41 24.72 44.86 6.70 27.09
/home/falkor/source/idhash/duplicates/530_a.jpg /home/falkor/source/idhash/duplicates/530_b.jpg 2 34 20.83 42.74 6.54 31.39
/home/falkor/source/idhash/duplicates/531_a.jpg /home/falkor/source/idhash/duplicates/531_b.jpg 4 42 24.46 57.85 7.61 31.09
/home/falkor/source/idhash/duplicates/532_a.jpg /home/falkor/source/idhash/duplicates/532_b.jpg 5 39 23.24 49.64 7.05 30.32
/home/falkor/source/idhash/duplicates/533_a.jpg /home/falkor/source/idhash/duplicates/533_b.jpg 2 34 22.19 40.57 6.37 28.71
/home/falkor/source/idhash/duplicates/534_a.jpg /home/falkor/source/idhash/duplicates/534_b.jpg 3 35 19.78 40.83 6.39 32.31
/home/falkor/source/idhash/duplicates/535_a.jpg /home/falkor/source/idhash/duplicates/535_b.jpg 6 35 21.56 36.37 6.03 27.97
/home/falkor/source/idhash/duplicates/536_a.jpg /home/falkor/source/idhash/duplicates/536_b.jpg 2 36 20.83 48.20 6.94 33.33
/home/falkor/source/idhash/duplicates/537_a.jpg /home/falkor/source/idhash/duplicates/537_b.jpg 5 36 25.05 43.31 6.58 26.27
/home/falkor/source/idhash/duplicates/538_a.jpg /home/falkor/source/idhash/duplicates/538_b.jpg 6 36 22.00 42.68 6.53 29.70
/home/falkor/source/idhash/duplicates/539_a.jpg /home/falkor/source/idhash/duplicates/539_b.jpg 0 38 21.56 48.93 6.99 32.44
/home/falkor/source/idhash/duplicates/540_a.jpg /home/falkor/source/idhash/duplicates/540_b.jpg 4 34 21.45 35.51 5.96 27.78
/home/falkor/source/idhash/duplicates/541_a.jpg /home/falkor/source/idhash/duplicates/541_b.jpg 8 39 23.32 44.46 6.67 28.59
/home/falkor/source/idhash/duplicates/542_a.jpg /home/falkor/source/idhash/duplicates/542_b.jpg 3 41 23.47 54.15 7.36 31.35
/home/falkor/source/idhash/duplicates/543_a.jpg /home/falkor/source/idhash/duplicates/543_b.jpg 2 36 21.01 43.25 6.58 31.30
/home/falkor/source/idhash/duplicates/544_a.jpg /home/falkor/source/idhash/duplicates/544_b.jpg 3 36 22.43 55.51 7.45 33.22
/home/falkor/source/idhash/duplicates/545_a.jpg /home/falkor/source/idhash/duplicates/545_b.jpg 5 34 21.88 50.43 7.10 32.45
/home/falkor/source/idhash/duplicates/546_a.jpg /home/falkor/source/idhash/duplicates/546_b.jpg 5 38 23.92 45.69 6.76 28.26
/home/falkor/source/idhash/duplicates/547_a.jpg /home/falkor/source/idhash/duplicates/547_b.jpg 9 34 21.63 29.39 5.42 25.06
/home/falkor/source/idhash/duplicates/548_a.jpg /home/falkor/source/idhash/duplicates/548_b.jpg 0 38 22.85 39.87 6.31 27.63
/home/falkor/source/idhash/duplicates/549_a.jpg /home/falkor/source/idhash/duplicates/549_b.jpg 8 44 22.90 48.43 6.96 30.39
/home/falkor/source/idhash/duplicates/550_a.jpg /home/falkor/source/idhash/duplicates/550_b.jpg 6 44 25.16 52.21 7.23 28.72
/home/falkor/source/idhash/duplicates/551_a.jpg /home/falkor/source/idhash/duplicates/551_b.jpg 5 35 21.88 41.09 6.41 29.30
/home/falkor/source/idhash/duplicates/552_a.jpg /home/falkor/source/idhash/duplicates/552_b.jpg 3 34 21.81 40.29 6.35 29.10
/home/falkor/source/idhash/duplicates/553_a.jpg /home/falkor/source/idhash/duplicates/553_b.jpg 1 37 23.39 35.94 5.99 25.63
/home/falkor/source/idhash/duplicates/554_a.jpg /home/falkor/source/idhash/duplicates/554_b.jpg 5 38 23.30 49.27 7.02 30.13
/home/falkor/source/idhash/duplicates/555_a.jpg /home/falkor/source/idhash/duplicates/555_b.jpg 1 38 23.44 54.45 7.38 31.48
/home/falkor/source/idhash/duplicates/556_a.jpg /home/falkor/source/idhash/duplicates/556_b.jpg 0 44 23.79 50.95 7.14 30.00
/home/falkor/source/idhash/duplicates/557_a.jpg /home/falkor/source/idhash/duplicates/557_b.jpg 8 40 21.88 32.89 5.73 26.21
/home/falkor/source/idhash/duplicates/558_a.jpg /home/falkor/source/idhash/duplicates/558_b.jpg 3 49 24.74 61.15 7.82 31.61
/home/falkor/source/idhash/duplicates/559_a.jpg /home/falkor/source/idhash/duplicates/559_b.jpg 10 37 24.47 41.53 6.44 26.34
/home/falkor/source/idhash/duplicates/560_a.jpg /home/falkor/source/idhash/duplicates/560_b.jpg 4 37 22.13 42.41 6.51 29.43
/home/falkor/source/idhash/duplicates/561_a.jpg /home/falkor/source/idhash/duplicates/561_b.jpg 5 39 23.67 44.64 6.68 28.23
/home/falkor/source/idhash/duplicates/562_a.jpg /home/falkor/source/idhash/duplicates/562_b.jpg 0 41 26.11 70.30 8.38 32.11
/home/falkor/source/idhash/duplicates/563_a.jpg /home/falkor/source/idhash/duplicates/563_b.jpg 4 37 19.58 39.94 6.32 32.28
/home/falkor/source/idhash/duplicates/564_a.jpg /home/falkor/source/idhash/duplicates/564_b.jpg 2 43 24.41 57.00 7.55 30.93
/home/falkor/source/idhash/duplicates/565_a.jpg /home/falkor/source/idhash/duplicates/565_b.jpg 5 39 23.07 53.97 7.35 31.84
/home/falkor/source/idhash/duplicates/566_a.jpg /home/falkor/source/idhash/duplicates/566_b.jpg 7 35 22.27 31.50 5.61 25.20
/home/falkor/source/idhash/duplicates/567_a.jpg /home/falkor/source/idhash/duplicates/567_b.jpg 5 37 21.02 40.94 6.40 30.44
/home/falkor/source/idhash/duplicates/568_a.jpg /home/falkor/source/idhash/duplicates/568_b.jpg 6 41 24.73 62.14 7.88 31.88
/home/falkor/source/idhash/duplicates/569_a.jpg /home/falkor/source/idhash/duplicates/569_b.jpg 5 41 24.09 62.64 7.91 32.85
/home/falkor/source/idhash/duplicates/570_a.jpg /home/falkor/source/idhash/duplicates/570_b.jpg 1 43 23.72 55.68 7.46 31.46
/home/falkor/source/idhash/duplicates/571_a.jpg /home/falkor/source/idhash/duplicates/571_b.jpg 5 43 24.84 51.91 7.21 29.01
/home/falkor/source/idhash/duplicates/572_a.jpg /home/falkor/source/idhash/duplicates/572_b.jpg 9 40 25.03 42.71 6.54 26.11
/home/falkor/source/idhash/duplicates/573_a.jpg /home/falkor/source/idhash/duplicates/573_b.jpg 2 35 20.66 41.30 6.43 31.11
/home/falkor/source/idhash/duplicates/574_a.jpg /home/falkor/source/idhash/duplicates/574_b.jpg 9 39 23.66 39.86 6.31 26.69
/home/falkor/source/idhash/duplicates/575_a.jpg /home/falkor/source/idhash/duplicates/575_b.jpg 3 37 24.01 40.69 6.38 26.57
/home/falkor/source/idhash/duplicates/576_a.jpg /home/falkor/source/idhash/duplicates/576_b.jpg 4 43 24.79 62.33 7.89 31.85
/home/falkor/source/idhash/duplicates/577_a.jpg /home/falkor/source/idhash/duplicates/577_b.jpg 4 38 21.30 39.35 6.27 29.45
/home/falkor/source/idhash/duplicates/578_a.jpg /home/falkor/source/idhash/duplicates/578_b.jpg 3 39 21.77 45.96 6.78 31.14
/home/falkor/source/idhash/duplicates/579_a.jpg /home/falkor/source/idhash/duplicates/579_b.jpg 6 33 22.31 38.19 6.18 27.70
/home/falkor/source/idhash/duplicates/580_a.jpg /home/falkor/source/idhash/duplicates/580_b.jpg 9 43 25.78 42.77 6.54 25.37
/home/falkor/source/idhash/duplicates/581_a.jpg /home/falkor/source/idhash/duplicates/581_b.jpg 5 37 23.47 36.71 6.06 25.82
/home/falkor/source/idhash/duplicates/582_a.jpg /home/falkor/source/idhash/duplicates/582_b.jpg 6 37 22.23 38.04 6.17 27.74
/home/falkor/source/idhash/duplicates/583_a.jpg /home/falkor/source/idhash/duplicates/583_b.jpg 1 42 22.93 54.01 7.35 32.05
/home/falkor/source/idhash/duplicates/584_a.jpg /home/falkor/source/idhash/duplicates/584_b.jpg 2 32 20.46 33.51 5.79 28.29
/home/falkor/source/idhash/duplicates/585_a.jpg /home/falkor/source/idhash/duplicates/585_b.jpg 6 34 20.85 34.73 5.89 28.26
/home/falkor/source/idhash/duplicates/586_a.jpg /home/falkor/source/idhash/duplicates/586_b.jpg 5 45 25.30 73.77 8.59 33.95
